Username,Judul,Tipe Koleksi,Tanggal Dipinjam,Harus Kembali,Status Pengembalian
,The state in Contemporary Islamic Thought,Buku Teks,10/5/2020,10/12/2020,Sudah Kembali
,Wajah Islam politik: pergulatan agama & negara sepanjang sejarah,Buku Teks,10/5/2020,10/12/2020,Sudah Kembali
,Ketatanegaraan menurut syariat Islam,Buku Teks,10/5/2020,10/12/2020,Sudah Kembali
,EMOSI SUFISTIK DALAM TAFSIR ISHARI: melacak kejiwaan mutassir,Disertasi,10/5/2020,10/12/2020,Sudah Kembali
,Al-Ittijah as-Sufi fi an-Nahwi al-'Arabi: Dirasah Hermeneutiqiyyah fi Kitab al-Futuhat al-Qudusiyyah li Ibn Ujaibah,Tesis,10/5/2020,10/12/2020,Sudah Kembali
,Mabahith fi al-tafsir al-mawdui,Buku Teks,10/5/2020,10/12/2020,Sudah Kembali
,Khazanah Tafsir Indonesia: dari hermeneutika hingga ideologi,Buku Teks,10/5/2020,10/12/2020,Sudah Kembali
,Metode tafsir maudhuI dan cara penerapannya,Buku Teks,10/5/2020,10/12/2020,Sudah Kembali
,the wisdom of Muhammad,Buku Teks,10/5/2020,10/12/2020,Sudah Kembali
,Pembelajaran Model Halaqah Pembentukan Diskursus Islam,Disertasi,10/5/2020,10/12/2020,Sudah Kembali
,Pendidikan Agama Lintas Iman,Disertasi,10/5/2020,10/12/2020,Sudah Kembali
,Warna Islam Indonesia: Ekspresi Umat Islam Di Indonesia,Buku Teks,10/5/2020,10/12/2020,Sudah Kembali
pascasarjana,Rasa asing dan faktor yang mempengaruhinya: studi pada mahasiswa UIN Syarif Hidayatullah Jakarta,Tesis,10/5/2020,10/12/2020,Sudah Kembali
pascasarjana,Tafsir Al-Quranul Majid,Buku Teks,10/5/2020,10/12/2020,Sudah Kembali
pascasarjana,Pendekatan studi Islam dalam teori dan praktek,Buku Teks,10/5/2020,10/12/2020,Sudah Kembali
pascasarjana,Islamic Studies di Perguruan Tinggi: pendekatan integratif-interkonektif,Buku Teks,10/5/2020,10/12/2020,Sudah Kembali
,Metode Riset Kuantitatif: Teori dan Aplikasi pada Penelitian Bidang Manajemen dan Ekonomi Islam,Buku Teks,10/5/2020,10/12/2020,Sudah Kembali
,Pengantar Metode Statistik jilid 1,Buku Teks,10/5/2020,10/12/2020,Sudah Kembali
,Statistik sosial,Buku Teks,10/5/2020,10/12/2020,Sudah Kembali
,Statistika: analisis hubungan kausal,Buku Teks,10/5/2020,10/12/2020,Sudah Kembali
,Introduction to Islamic finance theory and practice,Buku Teks,10/5/2020,10/12/2020,Sudah Kembali
,"Al-Qur an bukan kitab sejarah : seni, sastra dan moralis dalam kisah-kisah Al - Qur an",Buku Teks,10/5/2020,10/12/2020,Sudah Kembali
,al-Qur an yang menakjubkan : bacaan terpilih dalam tafsir klasik hingga modern dari seorang Ilmuan Katolik,Buku Teks,10/5/2020,10/12/2020,Sudah Kembali
,Misteri angka dalam mukjizat matematika al-Quran: mausuah al-Ijaz ar-rahmi,Buku Teks,10/5/2020,10/12/2020,Sudah Kembali
,Syariat dan Akal : dalam perspektif tradisi pemikiran islam,Buku Teks,10/5/2020,10/12/2020,Sudah Kembali
pascasarjana,Ilmu Kalam,Buku Teks,10/6/2020,10/13/2020,Sudah Kembali
pascasarjana,Pengantar Teologi Islam,Buku Teks,10/6/2020,10/13/2020,Sudah Kembali
pascasarjana,Qadar : di tangan siapakah takdir atas diri kita?,Buku Teks,10/6/2020,10/13/2020,Sudah Kembali
pascasarjana,Teologi dan Aqidah dalam Islam,Buku Teks,10/6/2020,10/13/2020,Sudah Kembali
pascasarjana,Sejarah pemikiran dalam Islam: teologi/ilmu kalam,Buku Teks,10/6/2020,10/13/2020,Sudah Kembali
,Penanaman nilai-nilai Islam melalui multiple intelligences: studi di sSekolah Alam Tangerang,Disertasi,10/6/2020,10/13/2020,Sudah Kembali
,Implementasi metode langsung : dalam pembelajaran bahasa arab studi kasus di kelas unggulan MAN 2 Kota Bima NTB,Tesis,10/6/2020,10/13/2020,Sudah Kembali
,Islamic Legitimacy in a Pliral Asia,Buku Teks,10/6/2020,10/13/2020,Sudah Kembali
,Keragaman Iman: studi komparatif masyarakat muslim,Buku Teks,10/6/2020,10/13/2020,Sudah Kembali
,Modul Islam dan Multikulturalisme,Buku Teks,10/6/2020,10/13/2020,Sudah Kembali
,Toleransi Beragama Berbasis Budaya Lokal,Disertasi,10/7/2020,10/14/2020,Sudah Kembali
,Dinamika Kerukunan Antarumat Beragama,Buku Teks,10/7/2020,10/14/2020,Sudah Kembali
,Salib di bulan sabit: dialog antariman Islam-Kristen,Buku Teks,10/7/2020,10/14/2020,Sudah Kembali
,"Nalar Islam Nusantara: Studi Islam Ala Muhammadiyah, Al-Irsyad, Persis dan NU",Buku Teks,10/7/2020,10/14/2020,Sudah Kembali
,The Philosophy of the Kalam,Buku Teks,10/7/2020,10/14/2020,Sudah Kembali
21191200000041,Pengantar Filsafat,Buku Teks,10/7/2020,10/14/2020,Sudah Kembali
21191200000041,Filsafat Islam: Sunah Nabi Dalam Berfikir,Buku Teks,10/7/2020,10/14/2020,Sudah Kembali
21191200000041,Philosophy And Science in The Islamic World,Buku Teks,10/7/2020,10/14/2020,Sudah Kembali
21191200000041,Pengantar Epistimologi Islam,Buku Teks,10/7/2020,10/14/2020,Sudah Kembali
21191200000041,Filsafat sains dalam al-quran;melacak kerangka dasar intergrasi ilmu dan agama,Buku Teks,10/7/2020,10/14/2020,Sudah Kembali
pascasarjana,Tinjauan terhadap penafsiran ayat-ayat kinayah dalam al-al-Qur'an,Disertasi,10/7/2020,10/14/2020,Sudah Kembali
pascasarjana,Etika Berbahasa Dalam Kajian Kalam,Tesis,10/7/2020,10/14/2020,Sudah Kembali
pascasarjana,Kajian Semantik Arab Klasik dan Kontemporer,Buku Teks,10/8/2020,10/15/2020,Sudah Kembali
,Hak-Hak Perempuan Dalam Putusan Pengadilan (Studi Perbandingan Hukum Keluarga Islam dan Konvensi CEDAW),Tesis,10/8/2020,10/15/2020,Sudah Kembali
,Desain ilmu dakwah: menjawab tantangan zaman,Buku Teks,10/8/2020,10/15/2020,Sudah Kembali
,Metodologi ilmu dakwah,Buku Teks,10/8/2020,10/15/2020,Sudah Kembali
,dakwah tranformatif,Buku Teks,10/8/2020,10/15/2020,Sudah Kembali
,Ilmu Dakwah Prinsip dan Kode Etik,Buku Teks,10/8/2020,10/15/2020,Sudah Kembali
,Pembelajaran dalam implementasi kurikulum berbasis kompetensi,Buku Teks,10/8/2020,10/15/2020,Sudah Kembali
,Pengembangan Kurikulum: Teori Dan Praktik,Buku Teks,10/8/2020,10/15/2020,Sudah Kembali
,Pengembangan dan Implementasi Kurikulum 2013,Buku Teks,10/8/2020,10/15/2020,Sudah Kembali
,Dasar-dasar pengembangan kurikulum,Buku Teks,10/8/2020,10/15/2020,Sudah Kembali
,Potensi Modal Sosial Dalam Usaha Pengentasan Kemiskinan di Kabupaten Gunungkidul Daerah Istimewa Yogyakarta,Disertasi,10/9/2020,10/16/2020,Sudah Kembali
pascasarjana,Reproductive Health Psychology,Buku Teks,10/9/2020,10/16/2020,Sudah Kembali
pascasarjana,Contraception a History,Buku Teks,10/9/2020,10/16/2020,Sudah Kembali
pascasarjana,"Keluarga berencana, kesehatan reproduksi, gender, dan pembangunan kependudukan",Buku Teks,10/9/2020,10/16/2020,Sudah Kembali
pascasarjana,al-Alaz al-Mujizat,Buku Teks,10/9/2020,10/16/2020,Sudah Kembali
pascasarjana,Promosi Kesehatan Dalam Lingkungan : Kesehatan Reporoduksi,Buku Teks,10/9/2020,10/16/2020,Sudah Kembali
pascasarjana,Kesehatan Reproduksi,Buku Teks,10/9/2020,10/16/2020,Sudah Kembali
pascasarjana,Fiqh Perempuan; refleksi Kiai atas wacana agama dan gender,Buku Teks,10/12/2020,10/19/2020,Sudah Kembali
pascasarjana,Maqashid Syariah,Buku Teks,10/12/2020,10/19/2020,Sudah Kembali
pascasarjana,Lentera hati : kisah dan hikmah kehidupan,Buku Teks,10/12/2020,10/19/2020,Sudah Kembali
pascasarjana,Sirah Ibnu Ishaq : Kitab Sejarah Nabi Tertua,Buku Teks,10/12/2020,10/19/2020,Sudah Kembali
pascasarjana,Jiwaku adalah wanita : aspek feminin dalam spiritualitas Islam,Buku Teks,10/12/2020,10/19/2020,Sudah Kembali
pascasarjana,Tafsir Al-Quranul Majid,Buku Teks,10/12/2020,10/19/2020,Sudah Kembali
,Pergulatan Kaum Muslim Minoritas Australia : Islam versus multikulturalisme dan sekularisme,Buku Teks,10/12/2020,10/19/2020,Sudah Kembali
,Strategi membangun spiritualitas masyarakat dalam otonomi daerah,Buku Teks,10/12/2020,10/19/2020,Sudah Kembali
pascasarjana,Fikih Indonesia : Modernitas dan Keindonesiaan Fatwa Majelis Ulama Indonesia,Disertasi,10/12/2020,10/19/2020,Sudah Kembali
31191200000015,Aqlaniyah Ahl Al-Hadis Manhaj Aqly Li Ibn Quthaibah Fi Fiqh Mukhtalif al-Hadis,Disertasi,10/12/2020,10/19/2020,Sudah Kembali
31191200000015,Dinasti fatimiyyah Oi Afrika Utara: studi tentang kekuasaan Syiah di tengah mayoritas masyarakat Sunni,Disertasi,10/12/2020,10/19/2020,Sudah Kembali
,Tasawuf dari Noe Sufisme Klasik ke Neo Sufisme,Buku Teks,10/12/2020,10/19/2020,Sudah Kembali
,Tabsit al-aqaid al-islamiyah,Buku Teks,10/12/2020,10/19/2020,Sudah Kembali
,Sufisme islam,Buku Teks,10/12/2020,10/19/2020,Sudah Kembali
,Akidah Kaum Sarungan : Refleksi Mengais Kebeningan Tauhid,Buku Teks,10/12/2020,10/19/2020,Sudah Kembali
,Akal dan wahyu dalam Islam,Buku Teks,10/12/2020,10/19/2020,Sudah Kembali
,Metode tafsir maudhuI dan cara penerapannya,Buku Teks,10/12/2020,10/19/2020,Sudah Kembali
,Introduction to Islamic finance theory and practice,Buku Teks,10/12/2020,10/19/2020,Sudah Kembali
,"Al-Qur an bukan kitab sejarah : seni, sastra dan moralis dalam kisah-kisah Al - Qur an",Buku Teks,10/12/2020,10/19/2020,Sudah Kembali
,al-Qur an yang menakjubkan : bacaan terpilih dalam tafsir klasik hingga modern dari seorang Ilmuan Katolik,Buku Teks,10/12/2020,10/19/2020,Sudah Kembali
,Misteri angka dalam mukjizat matematika al-Quran: mausuah al-Ijaz ar-rahmi,Buku Teks,10/12/2020,10/19/2020,Sudah Kembali
,Syariat dan Akal : dalam perspektif tradisi pemikiran islam,Buku Teks,10/12/2020,10/19/2020,Sudah Kembali
,Tasawuf Yang Tertindas : Kajian Hermeneutik terhadap Karya-karya Hamzah Fansuri,Buku Teks,10/13/2020,10/20/2020,Sudah Kembali
,Sufi-Sufi Merajut Peradaban,Buku Teks,10/13/2020,10/20/2020,Sudah Kembali
,Fonologi dan Morfologi Bahasa Arab Amiyah,Tesis,10/13/2020,10/20/2020,Sudah Kembali
,Dekonstruksi Demotivasi Pembelajaran Bahasa Arab,Tesis,10/13/2020,10/20/2020,Sudah Kembali
pascasarjana,Psikologi Beragama,Buku Teks,10/13/2020,10/20/2020,Sudah Kembali
pascasarjana,Tasawuf dan Tarekat,Buku Teks,10/13/2020,10/20/2020,Sudah Kembali
pascasarjana,Kaidah-Kaidah Hukum Islam,Buku Teks,10/13/2020,10/20/2020,Sudah Kembali
pascasarjana,Teologi Islam: aliran-aliran sejarah analisa perbandingan,Buku Teks,10/13/2020,10/20/2020,Sudah Kembali
pascasarjana,Teologi Islam: aliran-aliran sejarah analisa perbandingan,Buku Teks,10/13/2020,10/20/2020,Sudah Kembali
pascasarjana,Khazanah Literatur HYadist,Buku Teks,10/13/2020,10/20/2020,Sudah Kembali
,Nurturing The Salafi Manhaj : a Study of Salafi Pesantern in contemporary Indonesia,Disertasi,10/13/2020,10/13/2020,Sudah Kembali
,Militan Islamist Ideology,Buku Teks,10/13/2020,10/20/2020,Sudah Kembali
,reformasi Bermazhab,Buku Teks,10/13/2020,10/20/2020,Sudah Kembali
,Buku Daras Filsafat Islam,Buku Teks,10/13/2020,10/20/2020,Sudah Kembali
,Ensiklopedi Tematis filsafat Islam,Buku Referensi,10/13/2020,10/20/2020,Sudah Kembali
,Epistemologi Islam,Buku Teks,10/13/2020,10/20/2020,Sudah Kembali
21191200000052,Muzil al-Majnun fi Radd Tasfiyat al-Zunun: paham Muslim Puritan dalam tinjauan Mama Sempur,Tesis,10/13/2020,10/20/2020,Sudah Kembali
,Alumni Hawzah Ilmiyah Qum : pewacanaan intelektualitas dan relasi sosialnya dalam transmisi Syi'ah di Indonesia,Disertasi,10/13/2020,10/27/2020,Sudah Kembali
21191200000041,Sejarah Pertumbuhan dan Perlembagaan Lembaga-Lembaga Pendidikan Islam Di Indonesia,Buku Teks,10/13/2020,10/20/2020,Sudah Kembali
21191200000041,Paradigma baru pendidikan: restropeksi dan proyeksi moderasi pendidikan Islam di Indonesia,Buku Teks,10/13/2020,10/20/2020,Sudah Kembali
21191200000041,Sejarah Pendidikan Islami,Buku Teks,10/13/2020,10/20/2020,Sudah Kembali
21191200000041,Sejarah pendidikan islam: menelusuri sejaraj jejak pendidikan era rasulullah sampai indonesia,Buku Teks,10/13/2020,10/20/2020,Sudah Kembali
21191200000041,Sejarah Pendidikan Islam Di Indonesia,Buku Teks,10/13/2020,10/20/2020,Sudah Kembali
pascasarjana,Sirah Nabi : Buku Sejarah Muhammad SAW,Buku Teks,10/13/2020,10/20/2020,Sudah Kembali
pascasarjana,Mukjizat Al-Quran,Buku Teks,10/13/2020,10/20/2020,Sudah Kembali
pascasarjana,Ilmu Kalam,Buku Teks,10/13/2020,10/20/2020,Sudah Kembali
pascasarjana,Pengantar Teologi Islam,Buku Teks,10/13/2020,10/20/2020,Sudah Kembali
pascasarjana,Qadar : di tangan siapakah takdir atas diri kita?,Buku Teks,10/13/2020,10/20/2020,Sudah Kembali
pascasarjana,Teologi dan Aqidah dalam Islam,Buku Teks,10/13/2020,10/20/2020,Sudah Kembali
pascasarjana,Sejarah pemikiran dalam Islam: teologi/ilmu kalam,Buku Teks,10/13/2020,10/20/2020,Sudah Kembali
,Perempuan dalam dunia tarekat : studi tentang pengalaman beragama perempuan anggota tarekat Qadiriyah wa Naqsabandiyah,Disertasi,10/13/2020,10/20/2020,Sudah Kembali
,Naskah al-Manahl al-Adhb li-Dhikr al-Qalb Kajian atas Dinamika Perkembangan Ajaran tarekat Naqshabandiyah Khalidiyah Di Minangkabau,Tesis,10/13/2020,10/20/2020,Sudah Kembali
,Kebatinan Jawa : Laku Hidup Utama Meraih Derajat Sempurna,Buku Teks,10/13/2020,10/20/2020,Sudah Kembali
,"Tafsir al-Mishbah: pesan, kesan dan keserasian al-Qur an (11)",Buku Teks,10/13/2020,10/20/2020,Sudah Kembali
,al-Quran menurut al-Quran: menelusuri kalam Tuhan dari tema ke tema: a guide to the contents of the Quran,Buku Teks,10/13/2020,10/20/2020,Sudah Kembali
,Kajian Tematik Al-Quran tentang Kemasyarakatan,Buku Teks,10/13/2020,10/20/2020,Sudah Kembali
,Al-quran Dan Isu-Isu Kontemporer,Buku Teks,10/13/2020,10/20/2020,Sudah Kembali
,Metode Riset Kuantitatif: Teori dan Aplikasi pada Penelitian Bidang Manajemen dan Ekonomi Islam,Buku Teks,10/13/2020,10/20/2020,Sudah Kembali
,Statistik sosial,Buku Teks,10/13/2020,10/20/2020,Sudah Kembali
,"Pemikiran Politik Islam Tematik : agama dan negara, demokrasi, civil society, syariah dan HAM, fundamentalisme, da antikorupsi",Buku Teks,10/14/2020,10/21/2020,Sudah Kembali
,Implementasi budaya toleransi dalam pendidikan agama,Disertasi,10/14/2020,10/21/2020,Sudah Kembali
pascasarjana,Gaya bahasa ayat hukum al-Qur'an,Disertasi,10/14/2020,10/21/2020,Sudah Kembali
pascasarjana,Metafora tanda-tanda kiamat dalam al-Qur'an dan hadis,Disertasi,10/14/2020,10/21/2020,Sudah Kembali
pascasarjana,Semantik Bahasa Arab,Buku Teks,10/14/2020,10/21/2020,Sudah Kembali
,Epistemologi Balaghah: studi atas Miftah Al-Ulum Karya Al-Sakaki,Tesis,10/14/2020,10/21/2020,Sudah Kembali
,Bahasa dan budaya : studi morfologi dan resiprokal atas sematik kata serapan bahasa Arab,Disertasi,10/14/2020,10/21/2020,Sudah Kembali
,Dinamika politik Islam : studi tentang wacana Piagam Jakarta dalam sidang tahunan MPR 2000,Tesis,10/14/2020,10/28/2020,Belum Kembali
,Islam & kesejahteraan sosial; bunga rampai,Buku Teks,10/14/2020,10/21/2020,Sudah Kembali
,Keragaman Iman : Studi Komperatif Masyarakat Muslim,Buku Teks,10/14/2020,10/21/2020,Sudah Kembali
,Pendidikan humanis: mengarusutamakan nilai-nilai kemanusiaan dalam praktek pendidikan Islam di Indonesia,Tesis,10/14/2020,10/21/2020,Sudah Kembali
,Tarikh al-Fikr al-Arabi,Buku Teks,10/14/2020,10/21/2020,Sudah Kembali
,Masterpiece Islam Nusantara: Sanad dan Jejaring Ulama-Santri 91830-1945},Buku Teks,10/14/2020,10/21/2020,Sudah Kembali
,Pembelajaran Bahasa Arab di UIN syarif Hidayatullah Jakarta,Disertasi,10/15/2020,10/22/2020,Sudah Kembali
,Hak-Hak Perempuan Dalam Putusan Pengadilan (Studi Perbandingan Hukum Keluarga Islam dan Konvensi CEDAW),Tesis,10/15/2020,10/22/2020,Sudah Kembali
,Sejarah Islam,Buku Teks,10/15/2020,10/22/2020,Sudah Kembali
,Dasar-dasar pengembangan kurikulum,Buku Teks,10/15/2020,10/22/2020,Sudah Kembali
,Teori Keadilan : Dasar-dasar Filsafat Politik untuk Mewujudkan Kesejahteraan Siosial dalam Negara,Buku Teks,10/15/2020,10/22/2020,Sudah Kembali
,Fiqh Minoritas : Fiqh al-Aqalliyat dan Evolusi Maqashid al-Syariyahdari Konsep ke Pendekatan,Buku Teks,10/15/2020,10/22/2020,Sudah Kembali
,Shariah Law: an introduction,Buku Teks,10/15/2020,10/22/2020,Sudah Kembali
,"Sharia : theory, Practice, transformations",Buku Teks,10/15/2020,10/22/2020,Sudah Kembali
,Anthropology of justice: law as culture in Islamic society,Buku Teks,10/15/2020,10/22/2020,Sudah Kembali
,Law and Power in The Islamic World,Buku Teks,10/15/2020,10/22/2020,Sudah Kembali
,Islamic legal interpretation: muftis and their fatwas,Buku Teks,10/15/2020,10/22/2020,Sudah Kembali
,Sastra Arab Sufistik Nusantara : Orisinalitas Gagasan Dan Stilistika Karya Syaikh Ismail al-Minangkabawi,Disertasi,10/15/2020,10/22/2020,Sudah Kembali
,Esai-Esai Sejarah sosial Hukum Islam,Buku Teks,10/15/2020,10/22/2020,Sudah Kembali
,Ikhtisar Tarikh Tasyri: Sejarah Pembinaan Hukum Islam dari Masa ke Masa,Buku Teks,10/15/2020,10/22/2020,Sudah Kembali
pascasarjana,Adabiyah al-Nas: muhawalah li-tasis manhaj al-naqdi Arabi,Buku Teks,10/16/2020,10/23/2020,Sudah Kembali
pascasarjana,Ihya ulum aI-din,Buku Teks,10/16/2020,10/23/2020,Sudah Kembali
pascasarjana,Sastra dan Ilmu Sastra,Buku Teks,10/16/2020,10/23/2020,Sudah Kembali
pascasarjana,Teori kritik sastra arab; klasik dan modern,Buku Teks,10/16/2020,10/23/2020,Sudah Kembali
pascasarjana,Film Religius dan Religiusitas Remaja: Studi atas Dampak Film Para Pencari Tuhan jilid X Terhadap Religiusitas Remaja,Tesis,10/16/2020,10/23/2020,Sudah Kembali
pascasarjana,Religiusitas dan Perilaku Kesehatan Studi Pada Ibu Pekerja Masa Menyusui,Disertasi,10/16/2020,10/23/2020,Sudah Kembali
,Potensi Modal Sosial Dalam Usaha Pengentasan Kemiskinan di Kabupaten Gunungkidul Daerah Istimewa Yogyakarta,Disertasi,10/16/2020,10/23/2020,Sudah Kembali
,Adopsi Hukum Islam Dalam Sistem Hukum Nasional,Buku Teks,10/19/2020,10/26/2020,Sudah Kembali
,Masailul fiqhiyah : berbagai kasus yang dihadapi hukum Islam masa kini,Buku Teks,10/19/2020,10/26/2020,Sudah Kembali
,Fikih taysir: metode praktis mempelajari fikih=Fi Fiqh al-awlawiyat,Buku Teks,10/19/2020,10/26/2020,Sudah Kembali
,Ushul al-hadits; pokok-pokok ilmu hadits,Buku Teks,10/19/2020,10/26/2020,Sudah Kembali
,Paradigma Baru Memahami Hadis Nabi: Refleksi Pemikiran Pembaruan Muhammad Syuhudi Ismail,Buku Teks,10/19/2020,10/26/2020,Sudah Kembali
,Mazhab tafsir: dari aliran klasik hingga modern,Buku Teks,10/19/2020,10/26/2020,Sudah Kembali
,Tafsir Al-Quranul Majid,Buku Teks,10/19/2020,10/26/2020,Sudah Kembali
,Manahj al-Qasidin,Buku Teks,10/19/2020,10/26/2020,Sudah Kembali
,Wasaya,Buku Teks,10/19/2020,10/26/2020,Sudah Kembali
,Pemikiran Moderat dalam Karya Ulama Nusantara,Buku Teks,10/19/2020,10/26/2020,Sudah Kembali
,Orientasi sufistik Cak Nur: komitmen moral seorang guru bangsa,Buku Teks,10/19/2020,10/26/2020,Sudah Kembali
pascasarjana,History of The Arabs,Buku Teks,10/19/2020,10/26/2020,Sudah Kembali
pascasarjana,Menguak isteri muhammad shallallahu alaihi wa sallam,Buku Teks,10/19/2020,10/26/2020,Sudah Kembali
pascasarjana,Versi Terdalam: Kehidupan rasul Allah Muhammad SAW,Buku Teks,10/19/2020,10/26/2020,Sudah Kembali
pascasarjana,Muhammad nabi untuk semua,Buku Teks,10/19/2020,10/26/2020,Sudah Kembali
pascasarjana,Sejarah Sosial Umat Islam,Buku Teks,10/19/2020,10/26/2020,Sudah Kembali
,Penanaman nilai-nilai Islam melalui multiple intelligences: studi di sSekolah Alam Tangerang,Disertasi,10/19/2020,10/26/2020,Sudah Kembali
,Pembelajaran Bahasa Arab di UIN syarif Hidayatullah Jakarta,Disertasi,10/19/2020,10/26/2020,Sudah Kembali
pascasarjana,Filsafat Hukum Islam,Buku Teks,10/19/2020,10/26/2020,Sudah Kembali
pascasarjana,Filsafat hukum Islam : studi tentang hidup dan pemikiran Abu Ishaq al-Syatibi,Buku Teks,10/19/2020,10/26/2020,Sudah Kembali
,Tasawuf dari Noe Sufisme Klasik ke Neo Sufisme,Buku Teks,10/19/2020,10/26/2020,Sudah Kembali
,Akidah Kaum Sarungan : Refleksi Mengais Kebeningan Tauhid,Buku Teks,10/19/2020,10/26/2020,Sudah Kembali
,Jamaah Tabligh : ajaran dan dakwahnya,Disertasi,10/19/2020,10/26/2020,Sudah Kembali
,AI-Ikhwan AI-Muslimun,Disertasi,10/19/2020,10/26/2020,Sudah Kembali
,Makrifat Jawa: makan hidup sejati Syekh Siti Jenar dan Wali Songo,Buku Teks,10/19/2020,10/26/2020,Sudah Kembali
,Balaghah dan studi hermeneutika al-Qur'an : kajian ayat-ayat Yahudi dan Nasrani dalam al-Qur'an,Tesis,10/19/2020,10/26/2020,Sudah Kembali
,Semantik kontekstual dan Hadits Mikhtalif al-Riwayah,Tesis,10/19/2020,10/26/2020,Sudah Kembali
pascasarjana,Unsur-unsur budaya dalam amsal,Tesis,10/19/2020,10/26/2020,Sudah Kembali
pascasarjana,Telaah majaz pada hadis-hadis kitab Shahih al-Bukhari,Tesis,10/19/2020,10/26/2020,Sudah Kembali
pascasarjana,Semantik Bahasa Arab,Buku Teks,10/19/2020,10/26/2020,Sudah Kembali
,History of the arab; rujukan induk dan paling otoritatif tentang sejarah peradaban isla,Buku Teks,10/20/2020,10/27/2020,Sudah Kembali
21191200000027,membedah pemikiran islam,Buku Teks,10/20/2020,10/27/2020,Sudah Kembali
21191200000027,Contemporary relevance of sufism,Buku Teks,10/20/2020,10/27/2020,Sudah Kembali
21191200000027,Dimensi-Dimensi Islam,Buku Teks,10/20/2020,10/27/2020,Sudah Kembali
21191200000027,Sufi-Sufi Merajut Peradaban,Buku Teks,10/20/2020,10/27/2020,Sudah Kembali
21191200000027,Tasawuf Yang Tertindas : Kajian Hermeneutik terhadap Karya-karya Hamzah Fansuri,Buku Teks,10/20/2020,10/27/2020,Sudah Kembali
21191200000027,Rumi: Manatap Sang Kekasih--Rumi gazing at the beloved: the radical practice of beholding the divine,Buku Teks,10/20/2020,10/27/2020,Sudah Kembali
,Fiqh Minoritas : Fiqh al-Aqalliyat dan Evolusi Maqashid al-Syariyahdari Konsep ke Pendekatan,Buku Teks,10/21/2020,10/28/2020,Sudah Kembali
pascasarjana,Filsafat Hukum Islam : Dalam Dua Pertanyaan,Buku Teks,10/21/2020,10/28/2020,Sudah Kembali
pascasarjana,Ushul Fiqh,Buku Teks,10/21/2020,10/28/2020,Sudah Kembali
pascasarjana,Abrigdment of the sirat Ibn Hisham,Buku Teks,10/21/2020,10/28/2020,Sudah Kembali
,"Tafsir al-Mishbah: pesan, kesan dan keserasian al-Qur an (11)",Buku Teks,10/21/2020,10/28/2020,Sudah Kembali
,al-Quran menurut al-Quran: menelusuri kalam Tuhan dari tema ke tema: a guide to the contents of the Quran,Buku Teks,10/21/2020,10/28/2020,Sudah Kembali
,Kajian Tematik Al-Quran tentang Kemasyarakatan,Buku Teks,10/21/2020,10/28/2020,Sudah Kembali
,Al-quran Dan Isu-Isu Kontemporer,Buku Teks,10/21/2020,10/28/2020,Sudah Kembali
,A Treatise on the Moluccas: historya das Molucas,Buku Teks,10/21/2020,10/28/2020,Sudah Kembali
,Sejarah Islam,Buku Teks,10/22/2020,10/29/2020,Sudah Kembali
,Putusan Mahkamah Konstitusi (MK) Terhadap Anak Hasil Nikah Sirri (Analisis Putusan Mahkamah Konstitusi N.46/PUU VIII/2010),Tesis,10/22/2020,10/29/2020,Sudah Kembali
21191200000041,"Sejarah pendidikan Islam: napaktilas perubahan konsep, filsafat, dan metodologi pendidikan Islam dari era Nabi SAW sampai Ulama Nusantara",Buku Teks,10/22/2020,10/29/2020,Sudah Kembali
21191200000041,Paradigma baru pendidikan: restropeksi dan proyeksi moderasi pendidikan Islam di Indonesia,Buku Teks,10/22/2020,10/29/2020,Sudah Kembali
21191200000041,Sejarah Pendidikan Islami,Buku Teks,10/22/2020,10/29/2020,Sudah Kembali
21191200000041,Sejarah pendidikan islam: menelusuri sejaraj jejak pendidikan era rasulullah sampai indonesia,Buku Teks,10/22/2020,10/29/2020,Sudah Kembali
21191200000041,Sejarah Pendidikan Islam Di Indonesia,Buku Teks,10/22/2020,10/29/2020,Sudah Kembali
,Dasar-dasar pengembangan kurikulum,Buku Teks,10/23/2020,10/30/2020,Sudah Kembali
pascasarjana,Adabiyah al-Nas: muhawalah li-tasis manhaj al-naqdi Arabi,Buku Teks,10/23/2020,10/30/2020,Sudah Kembali
pascasarjana,Sastra dan Ilmu Sastra,Buku Teks,10/23/2020,10/30/2020,Sudah Kembali
pascasarjana,Teori kritik sastra arab; klasik dan modern,Buku Teks,10/23/2020,10/30/2020,Sudah Kembali
pascasarjana,"Keluarga berencana, kesehatan reproduksi, gender, dan pembangunan kependudukan",Buku Teks,10/23/2020,10/30/2020,Sudah Kembali
pascasarjana,Kesehatan Reproduksi,Buku Teks,10/23/2020,10/30/2020,Sudah Kembali
,Cahaya Abadi Muhammad SAW. Kebanggaan Umat Manusia,Buku Teks,10/26/2020,11/2/2020,Sudah Kembali
,Kelengkapan tarikh Nabi Muhammad,Buku Teks,10/26/2020,11/2/2020,Sudah Kembali
21191200000021,Introduction to Sociology 3rd,Buku Teks,10/26/2020,11/2/2020,Sudah Kembali
pascasarjana,Fiqh Minoritas : Fiqh al-Aqalliyat dan Evolusi Maqashid al-Syariyahdari Konsep ke Pendekatan,Buku Teks,10/26/2020,11/2/2020,Sudah Kembali
,What is Islam?,Buku Teks,10/26/2020,11/2/2020,Sudah Kembali
