Username,Judul,Tipe Koleksi,Tanggal Dipinjam,Harus Kembali,Status Pengembalian
pascasarjana,The origins of Islamic reformism in southeast Asia: Networks of Malay-Indonesian and Middle Eastern 'Ulama' in the seventeenh and eighteenth centures,Buku Teks,4/8/2022,4/15/2022,Sudah Kembali
pascasarjana,The origins of Islamic reformism in southeast Asia: Networks of Malay-Indonesian and Middle Eastern 'Ulama' in the seventeenh and eighteenth centures,Buku Teks,4/8/2022,4/15/2022,Sudah Kembali
pascasarjana,Kelengkapan tarikh Nabi Muhammad SAW,Buku Teks,4/7/2022,4/14/2022,Belum Kembali
pascasarjana,Ulumul hadis,Buku Teks,4/7/2022,4/14/2022,Belum Kembali
pascasarjana,Pemerintahan dan Keadlian dalam Pemikiran politik Sayyid Qutb,Disertasi,4/7/2022,4/14/2022,Sudah Kembali
pascasarjana,Dialektika Teologi Islam,Buku Teks,4/7/2022,4/14/2022,Sudah Kembali
pascasarjana,Teologi dan Aqidah dalam Islam,Buku Teks,4/7/2022,4/14/2022,Sudah Kembali
pascasarjana,Membumikan al-Quran,Buku Teks,4/7/2022,4/14/2022,Sudah Kembali
pascasarjana,Sejarah Dan Pengantar Ilmu Al-Quran dan Tafsir,Buku Teks,4/7/2022,4/14/2022,Sudah Kembali
pascasarjana,Sukses Belajar al-Quran : Sebuah Pengantar Studi al-Quran,Buku Teks,4/7/2022,4/14/2022,Sudah Kembali
pascasarjana,Ilmu Kalam,Buku Teks,4/7/2022,4/14/2022,Sudah Kembali
pascasarjana,Alam Pikiran Islam Pemikiran Kalam,Buku Teks,4/7/2022,4/14/2022,Sudah Kembali
pascasarjana,Pengantar Teologi Islam,Buku Teks,4/7/2022,4/14/2022,Sudah Kembali
pascasarjana,Sistem Pemerintahan Oligarki dalam Sejarah Islam,Buku Teks,4/7/2022,4/14/2022,Sudah Kembali
pascasarjana,Islam dalam bingkai keindonesiaan dan kemanusiaan : sebuah refleksi sejarah,Buku Teks,4/7/2022,4/14/2022,Sudah Kembali
pascasarjana,Pemikiran Politik Islam dalam Pemerintahan konsep wilayah faqih sebagai epistimologi pemerintahan islam,Buku Teks,4/7/2022,4/14/2022,Sudah Kembali
pascasarjana,Tirani Islam: genealogi masyarakat dan Negara,Buku Teks,4/7/2022,4/14/2022,Sudah Kembali
pascasarjana,Kontekstualisasi hukum islam; studi tentang fatwa khaled m abou el fadl dan yusuf al qaradawi,Disertasi,4/6/2022,4/13/2022,Sudah Kembali
pascasarjana,Muqaddimah Tahafut al-falasifah - Maqasid al-falasifah,Buku Teks,4/6/2022,4/13/2022,Sudah Kembali
pascasarjana,Tahafut At-tahafut,Buku Teks,4/6/2022,4/13/2022,Sudah Kembali
pascasarjana,Al-Ghazali,Buku Teks,4/6/2022,4/13/2022,Sudah Kembali
pascasarjana,Islam Untk Disiplin Ilmu Filsafat,Buku Teks,4/6/2022,4/13/2022,Sudah Kembali
pascasarjana,"Ilmu Kalam, Filsafat dan Tasawuf: Dirasat Islamiyah IV",Buku Teks,4/6/2022,4/13/2022,Sudah Kembali
pascasarjana,Islam dan hegemoni sosial Cet.2,Buku Teks,4/6/2022,4/13/2022,Sudah Kembali
pascasarjana,Paradigma baru pendidikan: restropeksi dan proyeksi moderasi pendidikan Islam di Indonesia,Buku Teks,4/6/2022,4/13/2022,Sudah Kembali
pascasarjana,Pembaharuan Pemikiran Pendidikan Islam A. Malik Fadjar,Buku Teks,4/6/2022,4/13/2022,Sudah Kembali
pascasarjana,Ilmu pendidikan Islam : tinjauan teoritis dan praktis,Buku Teks,4/6/2022,4/13/2022,Sudah Kembali
pascasarjana,Pendidikan Islam dalam abad ke 21,Buku Teks,4/6/2022,4/13/2022,Sudah Kembali
pascasarjana,Filsafat pendidikan Islam,Buku Teks,4/6/2022,4/13/2022,Sudah Kembali
pascasarjana,Reorientasi pendidikan Islam: mengurai relevansi konsep al-Ghazali dalam konteks kekininan,Buku Teks,4/6/2022,4/13/2022,Sudah Kembali
pascasarjana,"religion, Politics and Good Governance",Buku Teks,4/6/2022,4/13/2022,Sudah Kembali
pascasarjana,Civil society and political change in Asia : expanding and contracting democratic space,Buku Teks,4/6/2022,4/13/2022,Sudah Kembali
pascasarjana,Religion and social theory,Buku Teks,4/6/2022,4/13/2022,Sudah Kembali
pascasarjana,Buhus Fi Ulum al-Tafsir wa al-Fiqh wa al-Dawah,Buku Teks,4/6/2022,4/13/2022,Sudah Kembali
pascasarjana,Mazhab al-tafsir al-Islami li ? Ignas Goldziher,Buku Teks,4/6/2022,4/13/2022,Sudah Kembali
pascasarjana,Mukhtashar Tafsir Ibn Katsir,Buku Teks,4/6/2022,4/13/2022,Sudah Kembali
,Case study research and applications design and methods,Buku Teks,4/5/2022,4/12/2022,Sudah Kembali
,Metode penelitian kombinasi: mixed methods,Buku Teks,4/5/2022,4/12/2022,Sudah Kembali
,Metode Penelitian Hukum,Buku Teks,4/5/2022,4/12/2022,Sudah Kembali
,Research methods for everyday life: blending qualitative and quantitative approaches,Buku Teks,4/5/2022,4/12/2022,Sudah Kembali
,Metode Riset Kuantitatif: Teori dan Aplikasi pada Penelitian Bidang Manajemen dan Ekonomi Islam,Buku Teks,4/5/2022,4/12/2022,Sudah Kembali
,Metode penelitian kombinasi: mixed methods,Buku Teks,4/5/2022,4/12/2022,Sudah Kembali
pascasarjana,Khazanah ilmu Al-Qur'an,Buku Teks,4/5/2022,4/12/2022,Sudah Kembali
pascasarjana,Studi ilmu-ilmu al-Quran 3,Buku Teks,4/5/2022,4/12/2022,Sudah Kembali
pascasarjana,Al-Quran dan Peranan Perempuan Dalam Islam,Buku Teks,4/5/2022,4/12/2022,Sudah Kembali
pascasarjana,Metode Takhrij Hadits,Buku Teks,4/5/2022,4/12/2022,Belum Kembali
,Fiqh Muamalah,Buku Teks,4/5/2022,4/12/2022,Sudah Kembali
,Hukum Bisnis Syariah dalam Al-Quran,Buku Teks,4/5/2022,4/12/2022,Sudah Kembali
,"""Bank syari'ah, dari teori ke praktik = islamic banking""",Buku Teks,4/5/2022,4/12/2022,Sudah Kembali
pascasarjana,Nilai-nilai multikulturalisme dalam Al-Qur'an: studi kasus tafsir Al-Misbah,Tesis,4/5/2022,4/12/2022,Sudah Kembali
,Ideologi pendidikan: studi penguatan pancasila pasca orde baru melalui pendidikan agama Islam di sekolah,Disertasi,4/4/2022,4/11/2022,Sudah Kembali
,Pendidikan di Sekolah Berbasis Agama Dalam Perspektif Multkultural Studi Kasus Pada Sekolah Islam dan Sekolah Kristen di Sumatera Utara,Disertasi,4/4/2022,4/11/2022,Sudah Kembali
,"Agama dan konflik Sosial : Studi kerukunan umat beragama, radikalisme, dan konflik antarumat beragama",Buku Teks,4/4/2022,4/11/2022,Sudah Kembali
,Islam dan realitas sosial dimata intelektual muslim Indonesia,Buku Teks,4/4/2022,4/11/2022,Sudah Kembali
,"Islam Sebagai Ilmu : Epistemologi, Metodologi dan Etika",Buku Teks,4/4/2022,4/11/2022,Sudah Kembali
,Benturan peradaban : sikap dan perilaku islamis Indonesia terhadap Amerika Serikat,Buku Teks,4/4/2022,4/11/2022,Sudah Kembali
,Screening saham syariah dan implementasinya terhadap pengungkapan tanggung jawab sosial perusahaan pada daftar efek syariah,Disertasi,4/4/2022,4/11/2022,Sudah Kembali
,Religiusitas dan sosial budaya pariwisata halal Indonesia,Disertasi,4/4/2022,4/11/2022,Sudah Kembali
,"Pariwisata Halal: konsep dan implementasi pariwisata halal di Lombok, Provinsi Nusa tenggara Barat",Disertasi,4/4/2022,4/11/2022,Sudah Kembali
pascasarjana,Ushul fiqh Jilid 1,Buku Teks,4/1/2022,4/8/2022,Sudah Kembali
pascasarjana,Ilmu Kalam,Buku Teks,4/1/2022,4/8/2022,Sudah Kembali
pascasarjana,Ulumul Quran,Buku Teks,4/1/2022,4/8/2022,Sudah Kembali
pascasarjana,Urgensi Maslahat Mursalah Dalam Dialektika Pemikiran Hukum Islam,Buku Teks,4/1/2022,4/8/2022,Sudah Kembali
,Konsep mistik Islam kejawen menurut paham Pangestu : studi serat Sasangka Jati P. Sunarto Martowardoyo,Disertasi,5/31/2022,6/7/2022,Sudah Kembali
,Metode penelitian kombinasi: mixed methods,Buku Teks,5/31/2022,6/7/2022,Sudah Kembali
,Argumentasi Wujud Tuhan Studi Pemikiran Ibnu Rusyd dan Mulla Sadra,Disertasi,5/31/2022,6/7/2022,Sudah Kembali
,Ensiklopedi Tematis filsafat Islam,Buku Referensi,5/31/2022,5/31/2022,Sudah Kembali
pascasarjana,Hadis-hadis Bulugh al-Maram: kajian atas ketepatan penulisan dan kesahihan hadis,Buku Teks,5/31/2022,6/7/2022,Sudah Kembali
pascasarjana,Perempuan tertindas? Kajian hadis misoginis,Buku Teks,5/31/2022,6/7/2022,Sudah Kembali
pascasarjana,Hadis-Hadis populer: memahami makna pesan nabi Muhammad SAW secara komprehensif,Buku Teks,5/31/2022,6/7/2022,Sudah Kembali
pascasarjana,Paradigma Baru Memahami Hadis Nabi: Refleksi Pemikiran Pembaruan Muhammad Syuhudi Ismail,Buku Teks,5/31/2022,6/7/2022,Sudah Kembali
pascasarjana,Otoritas Hadis-Hadis Bermasalah dalam Shahih Al-Bukhari,Buku Teks,5/31/2022,6/7/2022,Sudah Kembali
,Kebijakan pendidikan di Provinsi DKI Jakarta (studi perbandingan terhadap madrasah dan sekolah,Disertasi,5/31/2022,6/7/2022,Sudah Kembali
,Politik pendidikan agama di sekolah: studi tentang polemik pendidikan agama dalam UU No.20 Tahun 2003 tentang sistem pendidikan nasional,Disertasi,5/31/2022,6/7/2022,Sudah Kembali
,Pendidikan di Sekolah Berbasis Agama Dalam Perspektif Multkultural Studi Kasus Pada Sekolah Islam dan Sekolah Kristen di Sumatera Utara,Disertasi,5/31/2022,6/7/2022,Sudah Kembali
,Ideologi pendidikan: studi penguatan pancasila pasca orde baru melalui pendidikan agama Islam di sekolah,Disertasi,5/31/2022,6/7/2022,Sudah Kembali
,Paradigma baru pendidikan: restropeksi dan proyeksi moderasi pendidikan Islam di Indonesia,Buku Teks,5/31/2022,6/7/2022,Sudah Kembali
,Metodologi pendidikan agama islam,Buku Teks,5/31/2022,6/7/2022,Sudah Kembali
,Membongkar kedok jihad Salafi Wahabi: kupas tuntas pemikiran & praktik jihad Muhammad Ibn Abdul Wahhab,Disertasi,5/31/2022,6/7/2022,Sudah Kembali
,Nilai-nilai multikulturalisme dalam Al-Qur'an: studi kasus tafsir Al-Misbah,Tesis,5/31/2022,6/7/2022,Sudah Kembali
pascasarjana,Tokoh-tokoh besar Islam sepanjang sejarah,Buku Teks,5/31/2022,6/7/2022,Sudah Kembali
pascasarjana,Sejarah Islam klasik: perkembangan ilmu pengetahuan Islam,Buku Teks,5/31/2022,6/7/2022,Sudah Kembali
pascasarjana,Jejak - Jejak Islam dan Peradaban,Buku Teks,5/31/2022,6/7/2022,Sudah Kembali
pascasarjana,Konstruksi sosial dalam tradisi keagamaan: praktik ziarah makam keramat di Lombok,Tesis,5/31/2022,6/7/2022,Sudah Kembali
pascasarjana,Wisata Religi dan Kesehatan Lingkungan,Tesis,5/31/2022,6/7/2022,Sudah Kembali
pascasarjana,Islam Di Amerika,Buku Teks,5/31/2022,6/7/2022,Sudah Kembali
pascasarjana,Sejarah Amerika,Buku Teks,5/31/2022,6/7/2022,Sudah Kembali
pascasarjana,Approaches In Islamic Studies,Tugas Akhir,5/30/2022,6/6/2022,Sudah Kembali
pascasarjana,Kriteria antara Sunnah dan Bidah,Buku Teks,5/30/2022,6/6/2022,Sudah Kembali
pascasarjana,Kaidah-Kaidah Hukum Islam,Buku Teks,5/30/2022,6/6/2022,Sudah Kembali
pascasarjana,Islam dalam perspektif sosio kultural,Buku Teks,5/30/2022,6/6/2022,Sudah Kembali
pascasarjana,Hukum Keluarga Di Dunia Islam Modern: Studi Perbandingan dan Kebijakan UU Modern dari Kitab-kitab Fikih,Buku Teks,5/30/2022,6/6/2022,Sudah Kembali
pascasarjana,Etika Ekonomi Islam,Disertasi,5/27/2022,6/3/2022,Sudah Kembali
pascasarjana,Kalam dan Etos Dagang: Refleksi Dimensi Kalam dalam Perilaku Dagang Pedagang Kaki Lima di Padang Sumatera Barat,Disertasi,5/27/2022,6/3/2022,Sudah Kembali
pascasarjana,Etik Wirausaha dan Kontestasi Pasar: Studi Terhadap Etnis Jawa-Muslim dan Etnis Tionghoa-Konghucu Kota Cirebon,Disertasi,5/27/2022,6/3/2022,Sudah Kembali
pascasarjana,Manhaj naqd al-matan ind ulami al-hadith al-nabawi,Buku Teks,5/25/2022,6/1/2022,Sudah Kembali
pascasarjana,Ushul al-Hadits: pokok-pokok ilmu hadits,Buku Teks,5/25/2022,6/1/2022,Sudah Kembali
pascasarjana,Menguji kembali keakuratan metode kritik hadis,Buku Teks,5/25/2022,6/1/2022,Sudah Kembali
pascasarjana,SABAB WUR?D AL-?AD?T,Tugas Akhir,5/25/2022,6/1/2022,Sudah Kembali
pascasarjana,Ushul Fiqih,Buku Teks,5/25/2022,6/1/2022,Sudah Kembali
pascasarjana,Konsep bidah dan Toleransi Fiqih,Buku Teks,5/25/2022,6/1/2022,Sudah Kembali
pascasarjana,As-sunnah sebagai sumber dasar hukum islam,Buku Teks,5/25/2022,6/1/2022,Sudah Kembali
pascasarjana,Pilih Islam atau Mazhab : autokritik atas paham penuduh kafir dan bidah,Buku Teks,5/25/2022,6/1/2022,Sudah Kembali
pascasarjana,Sejarah Peradaban Islam,Buku Teks,5/25/2022,6/1/2022,Sudah Kembali
pascasarjana,Metode ijtihad Mailis Tarjih Muhammadiyah,Buku Teks,5/25/2022,6/1/2022,Sudah Kembali
pascasarjana,"Ijtihad dalam pandangan Muhammad Abduh, Ahmad Dahl an dan Muhammad labal",Buku Teks,5/25/2022,6/1/2022,Sudah Kembali
pascasarjana,Manhaj tarjih Muhammadiyah: metodologi dan aplikasi,Buku Teks,5/25/2022,6/1/2022,Sudah Kembali
pascasarjana,Sejarah sosial intelektual Islam di Indonesia,Buku Teks,5/25/2022,6/1/2022,Sudah Kembali
pascasarjana,Menemukan sejarah: wacana pergerakan Islam di Indonesia,Buku Teks,5/25/2022,6/1/2022,Sudah Kembali
pascasarjana,Sirah Nabi : Buku Sejarah Muhammad SAW,Buku Teks,5/25/2022,6/1/2022,Sudah Kembali
pascasarjana,Melacak hadis nabi SAW: cara cepat mencari hadis dari manual hingga digital,Buku Teks,5/25/2022,6/1/2022,Sudah Kembali
pascasarjana,Asbabul wurud; latar belakang historis timbulnya hadits-hadits rasul,Buku Teks,5/25/2022,6/1/2022,Sudah Kembali
pascasarjana,Hukum keluarga Islam di dunia Islam,Buku Teks,5/25/2022,6/1/2022,Sudah Kembali
pascasarjana,Hukum perkawinan Islam,Buku Teks,5/25/2022,6/1/2022,Sudah Kembali
pascasarjana,Marriage and Divorce,Buku Teks,5/25/2022,6/1/2022,Sudah Kembali
pascasarjana,Mukhtashar Tafsir Ibn Katsir,Buku Teks,5/25/2022,6/1/2022,Sudah Kembali
pascasarjana,Islam Di Amerika,Buku Teks,5/24/2022,5/31/2022,Sudah Kembali
pascasarjana,Sejarah Amerika,Buku Teks,5/24/2022,5/31/2022,Sudah Kembali
,Ensiklopedi Tematis filsafat Islam,Buku Referensi,5/24/2022,5/24/2022,Sudah Kembali
,Metode penelitian kombinasi: mixed methods,Buku Teks,5/24/2022,5/31/2022,Sudah Kembali
pascasarjana,Kelengkapan tarikh Nabi Muhammad,Buku Teks,5/24/2022,5/31/2022,Sudah Kembali
pascasarjana,Tarikh Muhammad Saw: Teladan Perilaku Umat,Buku Teks,5/24/2022,5/31/2022,Sudah Kembali
pascasarjana,Hukum Keluarga Di Dunia Islam Modern: Studi Perbandingan dan Kebijakan UU Modern dari Kitab-kitab Fikih,Buku Teks,5/20/2022,5/27/2022,Sudah Kembali
pascasarjana,"Metode penelitian kuantitatif, kualitatif dan R&D",Buku Teks,5/20/2022,5/27/2022,Sudah Kembali
pascasarjana,Metode Riset Kuantitatif,Buku Teks,5/20/2022,5/27/2022,Sudah Kembali
,Unsur-unsur budaya dalam amsal,Tesis,5/19/2022,5/26/2022,Sudah Kembali
pascasarjana,As-sunnah sebagai sumber dasar hukum islam,Buku Teks,5/18/2022,5/25/2022,Sudah Kembali
pascasarjana,Fiqh al-Sirah al-Nabawiyah,Buku Teks,5/18/2022,5/25/2022,Sudah Kembali
pascasarjana,Sirah Nabi : Buku Sejarah Muhammad SAW,Buku Teks,5/18/2022,5/25/2022,Sudah Kembali
pascasarjana,Light of Certainty in The Life of The Lord of Messenger,Buku Teks,5/18/2022,5/25/2022,Sudah Kembali
pascasarjana,Islam in Southeast Asia,Buku Teks,5/18/2022,5/25/2022,Sudah Kembali
pascasarjana,Jejak-jejak jaringan kaum muslim dari Australia hingga Timur Tengah,Buku Teks,5/18/2022,5/25/2022,Sudah Kembali
pascasarjana,"Islam di Asia Selatan : melacak perkembangan sosial, politik islam di india, palistan dan bangladesh",Buku Teks,5/18/2022,5/25/2022,Sudah Kembali
pascasarjana,Ulama Pembawa islam di indonesia,Buku Teks,5/18/2022,5/25/2022,Sudah Kembali
pascasarjana,Pembaruan hukum Islam dalam mazhab Syafii,Buku Teks,5/18/2022,5/25/2022,Sudah Kembali
pascasarjana,Ushul fiqh Jilid 1,Buku Teks,5/18/2022,5/25/2022,Sudah Kembali
pascasarjana,Urgensi Maslahat Mursalah Dalam Dialektika Pemikiran Hukum Islam,Buku Teks,5/18/2022,5/25/2022,Sudah Kembali
,Metodologi penelitian sosial,Buku Teks,5/18/2022,5/25/2022,Sudah Kembali
,Metode Penelitian Sosial: Suatu Teknik Penelitian Bidang Kesejahteraan Sosial dan Ilmu Sosial Lainnya,Buku Teks,5/18/2022,5/25/2022,Sudah Kembali
pascasarjana,Sejarah sosial intelektual Islam di Indonesia,Buku Teks,5/18/2022,5/25/2022,Sudah Kembali
pascasarjana,Menemukan sejarah: wacana pergerakan Islam di Indonesia,Buku Teks,5/18/2022,5/25/2022,Sudah Kembali
pascasarjana,Islam Nusantara Dalam Konteks,Buku Teks,5/18/2022,5/25/2022,Sudah Kembali
pascasarjana,Sejarah Peradaban Islam,Buku Teks,5/18/2022,5/25/2022,Sudah Kembali
pascasarjana,Ushul Fiqih,Buku Teks,5/18/2022,5/25/2022,Sudah Kembali
pascasarjana,Kumpulan Tugas Resume and Critical Review Kelas K dalam Mata Kuliah Approaches to Islamic Studies atau PMSI,Tugas Akhir,5/18/2022,5/25/2022,Sudah Kembali
pascasarjana,"Historiografi Islam kontemporer: wacana, aktualitas, dan aktor sejarah",Buku Teks,5/18/2022,5/25/2022,Sudah Kembali
pascasarjana,Membahas ilmu-ilmu al-quran,Buku Teks,5/18/2022,5/25/2022,Sudah Kembali
pascasarjana,Epistemologi tafsir abad pertengahan,Tesis,5/18/2022,5/25/2022,Sudah Kembali
pascasarjana,Mazhab tafsir: dari aliran klasik hingga modern,Buku Teks,5/18/2022,5/25/2022,Sudah Kembali
pascasarjana,Epistemologi tafsir kontemporer,Buku Teks,5/18/2022,5/25/2022,Sudah Kembali
pascasarjana,"Kaidah Tafsir: syarat, ketenttuan, dan aturan yang patut anda ketahui dalam memahami ayat-ayat al-Quran",Buku Teks,5/18/2022,5/25/2022,Sudah Kembali
pascasarjana,Metde Tafsir Esoeklektik: Pendekatan Integratif untuk Memahami Kandungan Batin Al-Qur'an,Buku Teks,5/18/2022,5/25/2022,Sudah Kembali
,Peningkatan mutu Madrasah berdasarkan pendekatan learning organization,Disertasi,5/18/2022,5/25/2022,Sudah Kembali
pascasarjana,Hukum perkawinan Islam,Buku Teks,5/18/2022,5/25/2022,Sudah Kembali
pascasarjana,Marriage and Divorce,Buku Teks,5/18/2022,5/25/2022,Sudah Kembali
pascasarjana,Hukum keluarga Islam di dunia Islam,Buku Teks,5/18/2022,5/25/2022,Sudah Kembali
pascasarjana,Melacak hadis nabi SAW: cara cepat mencari hadis dari manual hingga digital,Buku Teks,5/18/2022,5/25/2022,Sudah Kembali
pascasarjana,Asbabul wurud; latar belakang historis timbulnya hadits-hadits rasul,Buku Teks,5/18/2022,5/25/2022,Sudah Kembali
,Metode Riset Kuantitatif: Teori dan Aplikasi pada Penelitian Bidang Manajemen dan Ekonomi Islam,Buku Teks,5/17/2022,5/24/2022,Sudah Kembali
,Mixed methods research for nursing and the health sciences,Buku Teks,5/17/2022,5/24/2022,Sudah Kembali
,Metode penelitian kombinasi: mixed methods,Buku Teks,5/17/2022,5/24/2022,Sudah Kembali
pascasarjana,The Blackwell Companion to Contemporary Islamic Thought,Buku Teks,5/17/2022,5/24/2022,Sudah Kembali
pascasarjana,Konsep bidah dan Toleransi Fiqih,Buku Teks,5/17/2022,5/24/2022,Sudah Kembali
pascasarjana,Pilih Islam atau Mazhab : autokritik atas paham penuduh kafir dan bidah,Buku Teks,5/17/2022,5/24/2022,Sudah Kembali
pascasarjana,Kriteria antara Sunnah dan Bidah,Buku Teks,5/17/2022,5/24/2022,Sudah Kembali
,Midkhal ila minhaj al-mufassirin,Buku Teks,5/13/2022,5/20/2022,Sudah Kembali
,al-Bidayah fi al-tafsir al-mawdui,Buku Teks,5/13/2022,5/20/2022,Sudah Kembali
,Hermeneutika al-quran : mazhab yoga,Buku Teks,5/13/2022,5/20/2022,Sudah Kembali
,Sejarah Berdarah Sekte Salafi Wahabi,Buku Teks,5/13/2022,5/20/2022,Sudah Kembali
,Wahhabi Islam: from revival and reform to global jihad,Buku Teks,5/13/2022,5/20/2022,Sudah Kembali
,al-Mutasyadidun,Buku Teks,5/13/2022,5/20/2022,Sudah Kembali
,Capita Selekta Zakat: esei-esei zakat aksi kolektif melawan kemiskinan,Buku Teks,5/13/2022,5/20/2022,Sudah Kembali
,"Zakat dan wakaf: konsepsi, regulasi dan implementasi",Buku Teks,5/13/2022,5/20/2022,Sudah Kembali
pascasarjana,"Metodologi Penelitian Kualitatif: Pendekatan Positivistik, Rsaionalistik, Phenomenologik, dan Realisme Metaphisik Telaah Studi Teks dan Penelitian Agama",Buku Teks,5/13/2022,5/20/2022,Sudah Kembali
pascasarjana,Metode Riset Kuantitatif,Buku Teks,5/13/2022,5/20/2022,Sudah Kembali
pascasarjana,Pengantar metode penelitian: an introduction to research methode,Buku Teks,5/13/2022,5/20/2022,Sudah Kembali
pascasarjana,"Metode penelitian kuantitatif, kualitatif dan R&D",Buku Teks,5/13/2022,5/20/2022,Sudah Kembali
pascasarjana,Metodologi penelitian kuantitatif,Buku Teks,5/13/2022,5/20/2022,Sudah Kembali
pascasarjana,Bahasa Sunda Dalam Penafsiran Al-Qur'an,Tesis,5/12/2022,5/19/2022,Belum Kembali
pascasarjana,Thariqah Alawiyah,Buku Teks,5/12/2022,5/19/2022,Sudah Kembali
pascasarjana,Islam Nusantara: relasi agama-budaya dan tendensi kuasa Ulama,Buku Teks,5/12/2022,5/19/2022,Sudah Kembali
pascasarjana,Perkembangan ilmu tasawuf dan tokoh-tokohnya di nusantara,Buku Teks,5/12/2022,5/19/2022,Sudah Kembali
pascasarjana,Manuskrip koleksi Abang Ahmad Tahir Kapuas Hulu: kajian teks dan parateks tentang konstruksi identitas Dayak Islam pada awal abad ke-20,Disertasi,5/12/2022,5/19/2022,Sudah Kembali
pascasarjana,Metode Kajian Teks Menurut Ulama Klasik dan Kontemporer,Buku Teks,5/12/2022,5/19/2022,Sudah Kembali
pascasarjana,"Teks, Naskah, dan Kelisanan Nusantara",Buku Teks,5/12/2022,5/19/2022,Sudah Kembali
pascasarjana,"Tafsir al-Mishbah: pesan, kesan dan keserasian al-Qur an (v.2)",Buku Teks,5/12/2022,5/19/2022,Sudah Kembali
pascasarjana,"Tafsir al-Mishbah: pesan, kesan dan keserasian al-qur an (v.13)",Buku Teks,5/12/2022,5/19/2022,Sudah Kembali
pascasarjana,Tafsir pase : kajian surah al-Fatihah dan surah-surah dlm juz amma,Buku Teks,5/12/2022,5/19/2022,Sudah Kembali
,Metode Penelitian Hukum,Buku Teks,5/12/2022,5/19/2022,Sudah Kembali
,Case study research and applications design and methods,Buku Teks,5/12/2022,5/19/2022,Sudah Kembali
,Metode penelitian kombinasi: mixed methods,Buku Teks,5/12/2022,5/19/2022,Sudah Kembali
pascasarjana,Melacak hadis nabi SAW: cara cepat mencari hadis dari manual hingga digital,Buku Teks,5/11/2022,5/18/2022,Sudah Kembali
pascasarjana,Asbabul wurud; latar belakang historis timbulnya hadits-hadits rasul,Buku Teks,5/11/2022,5/18/2022,Sudah Kembali
pascasarjana,Membahas ilmu-ilmu al-quran,Buku Teks,5/11/2022,5/18/2022,Sudah Kembali
pascasarjana,Epistemologi tafsir abad pertengahan,Tesis,5/11/2022,5/18/2022,Sudah Kembali
pascasarjana,Mukhtashar Tafsir Ibn Katsir,Buku Teks,5/11/2022,5/18/2022,Sudah Kembali
pascasarjana,Epistemologi tafsir kontemporer,Buku Teks,5/11/2022,5/18/2022,Sudah Kembali
pascasarjana,al-Quran dan Kerukunan Umat Beragama,Buku Teks,5/11/2022,5/18/2022,Sudah Kembali
pascasarjana,"Kaidah Tafsir: syarat, ketenttuan, dan aturan yang patut anda ketahui dalam memahami ayat-ayat al-Quran",Buku Teks,5/11/2022,5/18/2022,Sudah Kembali
pascasarjana,Metde Tafsir Esoeklektik: Pendekatan Integratif untuk Memahami Kandungan Batin Al-Qur'an,Buku Teks,5/11/2022,5/18/2022,Sudah Kembali
pascasarjana,Tokoh-tokoh besar Islam sepanjang sejarah,Buku Teks,5/11/2022,5/18/2022,Sudah Kembali
pascasarjana,Manusia di panggung sejarah: pemikiran dan gerakan tokoh-tokoh Islam,Buku Teks,5/11/2022,5/18/2022,Sudah Kembali
pascasarjana,Sistem Pemerintahan Oligarki dalam Sejarah Islam,Buku Teks,5/11/2022,5/18/2022,Sudah Kembali
pascasarjana,Dinasti Abbasiyah,Buku Teks,5/11/2022,5/18/2022,Sudah Kembali
pascasarjana,Cerita Azra: biografi cendekiawan muslim Azyumardi Azra,Buku Teks,5/11/2022,5/18/2022,Sudah Kembali
pascasarjana,125 ilmuwan muslim: pengukir sejarah,Buku Teks,5/11/2022,5/18/2022,Sudah Kembali
,Model Pendidikan Karakter di Perguruan Tinggi Islam,Disertasi,5/9/2022,5/16/2022,Sudah Kembali
,Pendidikan dalam perspektif al-quran,Buku Teks,5/9/2022,5/16/2022,Sudah Kembali
,Membebaskan pendidikan Islam,Buku Teks,5/9/2022,5/16/2022,Sudah Kembali
,Visi Pembaruan Pendidikan Islam,Buku Teks,5/9/2022,5/16/2022,Sudah Kembali
,"""Fikih Responsif Dinamika Integrasi Ilmu Hukum, Hukum Ekonomi dan Hukum Keluarga Islam""",Buku Teks,7/1/2022,7/8/2022,Sudah Kembali
,Fiqih anak: metode Islam dalam mengasuh dan mendidik anak serta hukum-hukum yang berkaitan dengan aktifitas anak,Buku Teks,7/1/2022,7/8/2022,Sudah Kembali
,Problematika Fikih Kontemporer,Buku Teks,7/1/2022,7/8/2022,Sudah Kembali
,Masterpiece Islam Nusantara: Sanad dan Jejaring Ulama-Santri 91830-1945},Buku Teks,6/30/2022,7/7/2022,Sudah Kembali
,Ziarah dan wali di dunia Islam,Buku Teks,6/30/2022,7/7/2022,Sudah Kembali
,Pesantren Studies 2a Buku II : Kosmopolitanisme Peradaban Kaum Santri Di Masa Kolonial,Buku Teks,6/30/2022,7/7/2022,Sudah Kembali
,Perlawanan kultural agama rakyat : pemikiran & paham keagamaan Ahmad Mutamakkin,Buku Teks,6/30/2022,7/7/2022,Sudah Kembali
,Islamic connections : Muslim societies in South and Southeast Asia,Buku Teks,6/30/2022,7/7/2022,Sudah Kembali
