Username,Judul,Tipe Koleksi,Tanggal Dipinjam,Harus Kembali,Status Pengembalian
pascasarjana,Ushul fiqh Jilid 1,Buku Teks,4/12/2021,4/19/2021,Sudah Kembali
pascasarjana,Fikih taysir: metode praktis mempelajari fikih=Fi Fiqh al-awlawiyat,Buku Teks,4/12/2021,4/19/2021,Sudah Kembali
pascasarjana,Introduction to Shariah and Islamic Jurisprudence,Buku Teks,4/12/2021,4/19/2021,Sudah Kembali
pascasarjana,Ilmu Ushul Fiqih Satu dan Dua,Buku Teks,4/12/2021,4/19/2021,Sudah Kembali
pascasarjana,Religiusitas dan kesehatan mental: studi pada aktivitas jama'ah tabligh Jakarta Selatan,Tesis,4/12/2021,4/19/2021,Belum Kembali
,The formation of Islamic Art,Buku Teks,4/12/2021,4/19/2021,Sudah Kembali
,"Understanding Islamic sciences : philosophy, theology, mysticism, morality, jurisprudence",Buku Teks,4/12/2021,4/19/2021,Sudah Kembali
,Diversity and pluralism in Islam: histocultural and contemporary discourses amongst muslims,Buku Teks,4/12/2021,4/19/2021,Sudah Kembali
,Ulama perempuan indonesia,Buku Teks,4/12/2021,4/19/2021,Sudah Kembali
,Studies In Islamic History And Institutions,Buku Teks,4/9/2021,4/16/2021,Sudah Kembali
,Islam in history,Buku Teks,4/9/2021,4/16/2021,Sudah Kembali
,Hikmah Abadi Revolusi Imam Husain,Buku Teks,4/9/2021,4/16/2021,Sudah Kembali
,"Historiografi Islam kontemporer: wacana, aktualitas, dan aktor sejarah",Buku Teks,4/9/2021,4/16/2021,Sudah Kembali
,Sejarah sosial Umat Islam,Buku Teks,4/9/2021,4/16/2021,Sudah Kembali
,History of the arab; rujukan induk dan paling otoritatif tentang sejarah peradaban isla,Buku Teks,4/9/2021,4/16/2021,Sudah Kembali
pascasarjana,Tasawuf Antara Agama Dan Filsafat,Buku Teks,4/9/2021,4/16/2021,Sudah Kembali
pascasarjana,"Nur Muhammad: pintu menuju Allah, telaah Sufistik atas pemikiran Syekh Yusuf Al-Nabhani",Buku Teks,4/9/2021,4/16/2021,Sudah Kembali
pascasarjana,"Tafsir al-Mishbah : pesan, kesan dan keserasian al-Qur?an vol. 7, 8",Buku Teks,4/9/2021,4/16/2021,Sudah Kembali
pascasarjana,Sirah Nabi : Buku Sejarah Muhammad SAW,Buku Teks,4/9/2021,4/16/2021,Sudah Kembali
pascasarjana,Fiqh al-Sirah al-Nabawiyah,Buku Teks,4/8/2021,4/15/2021,Sudah Kembali
pascasarjana,Kelengkapan tarikh Nabi Muhammad,Buku Teks,4/8/2021,4/15/2021,Sudah Kembali
pascasarjana,Tarikh Yaqubi,Buku Teks,4/8/2021,4/15/2021,Sudah Kembali
pascasarjana,mukhtasar sirah al-rasul,Buku Teks,4/8/2021,4/15/2021,Sudah Kembali
pascasarjana,Ulumul Hadis,Buku Teks,4/8/2021,4/15/2021,Sudah Kembali
pascasarjana,lImu hadits,Buku Teks,4/8/2021,4/15/2021,Sudah Kembali
pascasarjana,Ulumul hadis,Buku Teks,4/8/2021,4/15/2021,Sudah Kembali
pascasarjana,Antologi ilmu hadits,Buku Teks,4/8/2021,4/15/2021,Sudah Kembali
pascasarjana,Mengenal Ilmu Hadis : menjaga kemurnian hadis dengan mengkaji ilmu hadis,Buku Teks,4/8/2021,4/15/2021,Sudah Kembali
,Hukum Keluarga Di Dunia Islam Modern: Studi Perbandingan dan Kebijakan UU Modern dari Kitab-kitab Fikih,Buku Teks,4/8/2021,4/15/2021,Sudah Kembali
,Fiqh al-Islam wa adilatuhu,Buku Teks,4/8/2021,4/15/2021,Sudah Kembali
,Masail fiqhiyah: kajian hukum Islam kontemporer,Buku Teks,4/8/2021,4/15/2021,Sudah Kembali
,Perlindungan anak dalam agama Islam,Buku Teks,4/8/2021,4/15/2021,Sudah Kembali
,Fiqh Keluarga: pedoman berkeluarga dalam Islam,Buku Teks,4/8/2021,4/15/2021,Sudah Kembali
,Hak Hadanah Pada Ayah: Analisis Yurisprudensi Mahkamah Agung,Tesis,4/8/2021,4/15/2021,Sudah Kembali
,Demokrasi Religius,Buku Teks,4/8/2021,4/15/2021,Sudah Kembali
,Demokrasi di persimpangan makna: respon intelektual muslim Indonesia terhadap konsep demokrasi,Buku Teks,4/8/2021,4/15/2021,Sudah Kembali
,Demokrasi dalam PKS,Tesis,4/8/2021,4/15/2021,Sudah Kembali
,Ideal and ideologies and the democratic ideal: a reader 2nd ed.,Buku Teks,4/8/2021,4/15/2021,Sudah Kembali
,Theories of political economy,Buku Teks,4/8/2021,4/15/2021,Sudah Kembali
,Berpetualang dalam Marxisme,Buku Teks,4/8/2021,4/15/2021,Sudah Kembali
,Political thinking,Buku Teks,4/8/2021,4/15/2021,Sudah Kembali
,Interpretation of cultures,Buku Teks,4/8/2021,4/15/2021,Sudah Kembali
,Gender Before Human Right In Islam and International Law,Buku Teks,4/8/2021,4/15/2021,Sudah Kembali
,Dimensi-dimensi hak asasi manusia dalam kurikulum persekolahan Indonesia,Buku Teks,4/8/2021,4/15/2021,Sudah Kembali
,Pengantar Teori-Teori Sosial: Dari teori fungsionalisme hingga post-modernisme,Buku Teks,4/7/2021,4/14/2021,Sudah Kembali
,Politics of Islamic identity in Southeast Asia,Buku Teks,4/7/2021,4/14/2021,Sudah Kembali
pascasarjana,Denyut Islam Di Eropa,Buku Teks,4/7/2021,4/14/2021,Sudah Kembali
pascasarjana,Lectures on the philosophy of religion Volume III,Buku Teks,4/7/2021,4/14/2021,Sudah Kembali
pascasarjana,"Etika pembebasan : pilihan karangan tentang agama, kebudayaan, sejarah dan ilmu pengetahuan",Buku Teks,4/7/2021,4/14/2021,Sudah Kembali
pascasarjana,al-Siyarah al-Nabawiyah,Buku Teks,4/7/2021,4/14/2021,Sudah Kembali
pascasarjana,the Elementary Form of The Religious Life : sejarah bentuk agama-agama yang paling dasar,Buku Teks,4/7/2021,4/14/2021,Sudah Kembali
pascasarjana,Sosiologi Agama,Buku Teks,4/7/2021,4/14/2021,Sudah Kembali
,A critical exposition,Buku Teks,4/7/2021,4/14/2021,Sudah Kembali
,After God: the future of religion,Buku Teks,4/7/2021,4/14/2021,Sudah Kembali
,Medieval Heresies,Buku Teks,4/7/2021,4/14/2021,Sudah Kembali
,Kerukunan antar umat beragama di Indonesia dari era Orde Baru hingga reformasi : studi kebijakan pemerintah 1966-207,Disertasi,4/7/2021,4/14/2021,Sudah Kembali
,Tafsir Minoritas: Diskursus Non-Muslim dalam al- Qur'an Perspektif Abdullah Saeed dan Farid Esack,Tesis,4/7/2021,4/14/2021,Sudah Kembali
,Haqiqat al-Islam fi Alam Mutaghayar,Buku Teks,4/7/2021,4/14/2021,Sudah Kembali
,Konsep riddah dan hak-hak asasi manusia dalam tinjauan hukum Islam,Tesis,4/7/2021,4/14/2021,Sudah Kembali
,Konotasi nahwu aiurrumiyyah signifikansinya terhadap teori sastra Arab dan tradisi ekspresif para sufi,Disertasi,4/7/2021,4/14/2021,Sudah Kembali
,Sifat-sifat Allah dalam perspektif ahlussunnah dan mu'tazilah,Disertasi,4/7/2021,4/14/2021,Sudah Kembali
,Anthropology of religion,Buku Teks,4/7/2021,4/14/2021,Sudah Kembali
,"Agama dan konflik Sosial : Studi kerukunan umat beragama, radikalisme, dan konflik antarumat beragama",Buku Teks,4/7/2021,4/14/2021,Sudah Kembali
,Konflik dan Penyelesaian Pendirian Rumah Ibadat,Buku Teks,4/7/2021,4/14/2021,Sudah Kembali
,Agama dan Dialog antar Peradaban,Buku Teks,4/7/2021,4/14/2021,Sudah Kembali
pascasarjana,Pengantar studi al-quran dan al-hadist,Buku Teks,4/7/2021,4/14/2021,Sudah Kembali
,Nalar Tekstual Ahli Hadis di Indonesia,Disertasi,4/7/2021,4/14/2021,Sudah Kembali
,Epistemologi tafsir kontemporer,Buku Teks,4/7/2021,4/14/2021,Sudah Kembali
,Mohammed The Messenger of Allah,Buku Teks,4/6/2021,4/13/2021,Sudah Kembali
pascasarjana,Teroris membajak islam,Buku Teks,4/6/2021,4/13/2021,Sudah Kembali
pascasarjana,Jihad,Buku Teks,4/6/2021,4/13/2021,Sudah Kembali
pascasarjana,"Jihad Melawan Teror: Meluruskan Kesalafahaman Khilafah, Takfir, jihad, Hakimiyah, Jahiliyah, dan Ekstermitas",Buku Teks,4/6/2021,4/13/2021,Sudah Kembali
pascasarjana,Fiqh Jihad : Upaya Mewujudkan Darul Islam Antara Konsep dan Pelaksanaanya,Buku Teks,4/6/2021,4/13/2021,Sudah Kembali
pascasarjana,Ekologi Berwawasan Gender dalam Perspektif Al-Quran,Buku Teks,4/5/2021,4/12/2021,Sudah Kembali
pascasarjana,Wanita Islam Indonesia dalam kajian tekstual dan kontekstual,Buku Teks,4/5/2021,4/12/2021,Sudah Kembali
pascasarjana,Fiqh perbandingan masalah pernikahan,Buku Teks,4/5/2021,4/12/2021,Sudah Kembali
,Renaisans Islam : kebangkitan intelektual dan budaya pada abad pertengahan :,Buku Teks,4/5/2021,4/12/2021,Sudah Kembali
,Sejarah Islam klasik: perkembangan ilmu pengetahuan Islam,Buku Teks,4/5/2021,4/12/2021,Sudah Kembali
,Sejarah peradaban Islam,Buku Teks,4/5/2021,4/12/2021,Sudah Kembali
,Sejarah Sosial Umat Islam,Buku Teks,4/5/2021,4/12/2021,Sudah Kembali
,Transformasi sosial dan perceraian: studi kasus relasi keluarga Muslim di Kota Bogor,Tesis,4/5/2021,4/12/2021,Sudah Kembali
,Simbolisme Islam di Ranah Publik: tinjauan Antropologi Hukum Islam Hijab Paramedis di Rumah Sakit,Tesis,4/5/2021,4/12/2021,Sudah Kembali
,Teror atas nama Tuhan,Buku Teks,4/5/2021,4/12/2021,Sudah Kembali
pascasarjana,Dari Jihad Menuju Ijtihad,Buku Teks,4/5/2021,4/12/2021,Sudah Kembali
pascasarjana,Partai Keadilan Sejahtera : wajah baru Islam politik Indonesia,Buku Teks,4/5/2021,4/12/2021,Sudah Kembali
,Format-format penelitian sosial,Buku Teks,4/5/2021,4/12/2021,Sudah Kembali
,Qualitative Research: A Guide to Design and Implementation,Buku Teks,4/5/2021,4/12/2021,Sudah Kembali
,Metodologi Studi Islam,Buku Teks,4/5/2021,4/12/2021,Sudah Kembali
,Approaches to Islam in religious studies,Buku Teks,4/5/2021,4/12/2021,Sudah Kembali
,Jaringan Ulama,Buku Teks,4/5/2021,4/12/2021,Sudah Kembali
,Metode Penelitian Hukum,Buku Teks,4/5/2021,4/12/2021,Sudah Kembali
,Hak Hadanah Pada Ayah: Analisis Yurisprudensi Mahkamah Agung,Tesis,4/1/2021,4/8/2021,Sudah Kembali
,"Hak Asasi Manusia: hakekat, konsep dan implikasinya dalam perspektif hukum dan masyarakat",Buku Teks,4/1/2021,4/8/2021,Sudah Kembali
,Fiqh Munakahat,Buku Teks,4/1/2021,4/8/2021,Sudah Kembali
,Fiqh perbandingan masalah pernikahan,Buku Teks,4/1/2021,4/8/2021,Sudah Kembali
,Islam menggugat poligami,Buku Teks,4/1/2021,4/8/2021,Sudah Kembali
,Kontroversi revisi kompilasi hukum Islam,Buku Teks,4/1/2021,4/8/2021,Sudah Kembali
31191200000042,"Teori Sosial Kritis : Kritik, Penerapan dan Implikasinya",Buku Teks,4/1/2021,4/8/2021,Sudah Kembali
,Diskursus Pribumisasi Islam dalam dakwah kultural Abdurrahman Wahid : perspektif tindakan kominikatif Jurgen Habermas,Disertasi,4/1/2021,4/8/2021,Sudah Kembali
,Dinamika politik NU era Presiden Gus Dur,Disertasi,4/1/2021,4/8/2021,Sudah Kembali
,Ayat-Ayat Kelautan Dalam Tafsir al-Misbah,Disertasi,4/1/2021,4/8/2021,Sudah Kembali
,"Memahami Tafsir Sufi Sejarah, Sumber dan Metode (Studi Terhadap Tafsir al-Sulami dan al-Qushayri)",Disertasi,4/1/2021,4/8/2021,Sudah Kembali
,Orientalis dan diabolisme pemikiran,Buku Teks,4/1/2021,4/8/2021,Sudah Kembali
,Islam dan Sekularisme,Buku Teks,4/1/2021,4/8/2021,Sudah Kembali
pascasarjana,Manajemen Pendidikan,Buku Teks,5/31/2021,6/7/2021,Sudah Kembali
pascasarjana,Kekuasaan dan Pendidikan: Manajemen Pendidikan Nasional Dalam Pusaran Kekuasaan,Buku Teks,5/31/2021,6/7/2021,Sudah Kembali
pascasarjana,Manajemen Madrasah Satu Atap,Buku Teks,5/31/2021,6/7/2021,Sudah Kembali
pascasarjana,Manajemen Mutu Kepemimpinan Pendidikan,Buku Teks,5/31/2021,6/7/2021,Sudah Kembali
,The Cambridge History of Renaissance Philosophy,Buku Teks,5/31/2021,6/7/2021,Sudah Kembali
,Central Readings in the History of Modern Philosophy: descartes to kant,Buku Teks,5/31/2021,6/7/2021,Sudah Kembali
,Spiritual growth and care in fourth age of life,Buku Teks,5/31/2021,6/7/2021,Sudah Kembali
,Hak Hadanah Pada Ayah: Analisis Yurisprudensi Mahkamah Agung,Tesis,5/31/2021,6/7/2021,Sudah Kembali
,Keadilan hukum Dalam Berbagai aspek hukum Nasional,Buku Teks,5/31/2021,6/7/2021,Sudah Kembali
,Praktik Peradilan Perdata dan Alternatif Penyelesaian Sengketa,Buku Teks,5/31/2021,6/7/2021,Sudah Kembali
,Hukum pembuktian di peradilan agama,Buku Teks,5/31/2021,6/7/2021,Sudah Kembali
,Pengantar penelitian hukum,Buku Teks,5/31/2021,6/7/2021,Sudah Kembali
,Radical Islam: medieval theology and modern politics,Buku Teks,5/31/2021,6/7/2021,Sudah Kembali
,Dampak pembubaran masyumi terhadap hubungan politik antara islam dan negara,Tesis,5/31/2021,6/7/2021,Sudah Kembali
,Pergeseran paradigma politik nahdlatul ulama era reformasi (1998-2000),Tesis,5/31/2021,6/7/2021,Sudah Kembali
,Politics and cultures of Islamization Asia : Indonesia and Malaysia in 1990,Buku Teks,5/31/2021,6/7/2021,Sudah Kembali
,Mengatasi Stres Melalui Spriritualitas dan Regulasi Diri: Studi pada Mahasiswa Kedokteran di DKI Jakarta,Disertasi,5/28/2021,6/4/2021,Sudah Kembali
,Konsep,Disertasi,5/28/2021,6/4/2021,Sudah Kembali
pascasarjana,Toleransi Beragama Berbasis Budaya Lokal,Disertasi,5/28/2021,6/4/2021,Sudah Kembali
pascasarjana,Akulturasi Nilai - Nilai Persaudaraan Islam Model Dayah Aceh,Buku Teks,5/28/2021,6/4/2021,Sudah Kembali
pascasarjana,Manhaj tarjih Muhammadiyah: metodologi dan aplikasi,Buku Teks,5/27/2021,6/3/2021,Sudah Kembali
pascasarjana,Maqashid Syariah,Buku Teks,5/27/2021,6/3/2021,Sudah Kembali
pascasarjana,Ushul Fiqih,Buku Teks,5/27/2021,5/27/2021,Sudah Kembali
pascasarjana,Masailul fiqhiyah : berbagai kasus yang dihadapi hukum Islam masa kini,Buku Teks,5/27/2021,5/27/2021,Sudah Kembali
,Asian Islam in the 21st Century,Buku Teks,5/27/2021,6/3/2021,Sudah Kembali
pascasarjana,Salib di bulan sabit: dialog antariman Islam-Kristen,Buku Teks,5/27/2021,6/3/2021,Sudah Kembali
pascasarjana,Venture of Islam ; iman & sejarah dalam peradaban dunia,Buku Teks,5/27/2021,6/3/2021,Sudah Kembali
pascasarjana,Abrahamic Faiths,Buku Teks,5/27/2021,6/3/2021,Sudah Kembali
pascasarjana,Islam dan orientalisme : sebuah kajian analitik,Buku Teks,5/27/2021,6/3/2021,Sudah Kembali
pascasarjana,the Elementary Form of The Religious Life : sejarah bentuk agama-agama yang paling dasar,Buku Teks,5/27/2021,6/3/2021,Sudah Kembali
pascasarjana,Sosiologi Agama,Buku Teks,5/27/2021,6/3/2021,Sudah Kembali
pascasarjana,Sosiologi Agama,Buku Teks,5/27/2021,6/3/2021,Sudah Kembali
pascasarjana,Pendidikan Toleransi Beragama (Kajian atas Pembelajaran Agama Di Binus School Jakarta),Disertasi,5/27/2021,6/3/2021,Sudah Kembali
,Kebebasan Beragama dan Integrasi Sosial,Buku Teks,5/25/2021,6/8/2021,Sudah Kembali
,Kebebasan beragama atau berkeyakinan ; seberapa jauh?,Buku Teks,5/25/2021,6/8/2021,Sudah Kembali
,Merayakan Kebebasan Beragama: Bunga Rampai 70 Tahun Djohan Effendi,Buku Teks,5/25/2021,6/8/2021,Sudah Kembali
,"Syariah Islam dan HAM: dampak Perda Syariah terhadap kebebasan Sipil, Hak-Hak Perempuan, dan Non-Muslim",Buku Teks,5/25/2021,6/8/2021,Sudah Kembali
,"Philosophy in the middle ages: the Christian, Islamic,and Jewish Traditions",Buku Teks,5/25/2021,6/1/2021,Sudah Kembali
,"Aristotle's Children: how christians, muslims, and jews rediscovered ancient wisdom and illuminated the dark ages",Buku Teks,5/25/2021,6/1/2021,Sudah Kembali
,Filsafat Abad 20,Buku Teks,5/25/2021,6/1/2021,Sudah Kembali
,Sensitivitas gender hakim kasasi dalam pertimbangan hukum Analisis Putusan Kasasi Tahun 2015,Tesis,5/24/2021,5/31/2021,Sudah Kembali
,Pokok-Pokok Hukum Acara Perdata Peradilan Agma Dan Mahkamah Syariah Di Indonesia,Buku Teks,5/24/2021,5/31/2021,Sudah Kembali
,Peradilan Agama dalam Bingkai Reformasi Hukum di Indonesia,Buku Teks,5/24/2021,5/31/2021,Sudah Kembali
,Catatan bijak membela kebenaran menegakkan keadilan,Buku Teks,5/24/2021,5/31/2021,Sudah Kembali
,Teori hukum,Buku Teks,5/24/2021,5/31/2021,Sudah Kembali
,Ilmu Hukum,Buku Teks,5/24/2021,5/31/2021,Sudah Kembali
,Qualitative Research: A Guide to Design and Implementation,Buku Teks,5/24/2021,5/31/2021,Sudah Kembali
,"Metodologi Penelitian Kualitatif: Pendekatan Positivistik, Rsaionalistik, Phenomenologik, dan Realisme Metaphisik Telaah Studi Teks dan Penelitian Agama",Buku Teks,5/24/2021,5/31/2021,Sudah Kembali
,Hubungan ilmu dengan amal menurut al-ghazali,Tesis,5/24/2021,5/31/2021,Sudah Kembali
,Pendidikan rohani dalam perspektif Ibn Qayyim al-Jawziyah,Tesis,5/24/2021,5/24/2021,Sudah Kembali
,"Pengalaman Beragama, Reseliensi Dan Kebahagiaan Dalam Perspektif Psikospiritual (Studi Pada Pengamal Dzikrul Ghofilin)",Disertasi,5/24/2021,5/31/2021,Sudah Kembali
pascasarjana,Bahasa dan kekuasaan dalam sejarah Islam,Disertasi,5/21/2021,5/28/2021,Sudah Kembali
,Arkeologi islam nusantara,Buku Teks,5/20/2021,5/27/2021,Sudah Kembali
,Jejak-jejak jaringan kaum muslim dari Australia hingga Timur Tengah,Buku Teks,5/20/2021,5/27/2021,Sudah Kembali
,Indonesian historigraphy,Buku Teks,5/20/2021,5/27/2021,Sudah Kembali
,Renaisans Islam Asia Tenggara : sejarah wacana dan kekuasaan,Buku Teks,5/20/2021,5/27/2021,Sudah Kembali
,Sejarah Peradaban Islam,Buku Teks,5/20/2021,5/27/2021,Sudah Kembali
pascasarjana,Pengantar metode penelitian: an introduction to research methode,Buku Teks,5/20/2021,5/27/2021,Sudah Kembali
pascasarjana,Metode penelitian sejarah,Buku Teks,5/20/2021,5/27/2021,Sudah Kembali
pascasarjana,Metodologi penelitian sejarah,Buku Teks,5/20/2021,5/27/2021,Sudah Kembali
pascasarjana,K. H Hasan Basri (1920-!998) : kajian biografis tokoh Majelis Ulama Indonesia,Buku Teks,5/20/2021,5/27/2021,Sudah Kembali
pascasarjana,Manajemen Pendidikan,Buku Teks,5/20/2021,5/27/2021,Sudah Kembali
,Metodologi penelitian kuantitatif,Buku Teks,5/19/2021,5/26/2021,Sudah Kembali
,Dasar-Dasar Metodologi Penelitian Kwantitatif Dalam Pendidikan,Buku Teks,5/19/2021,5/26/2021,Sudah Kembali
,Metodologi Penelitian Pendidikan: Kompetensi dan Praktiknya,Buku Teks,5/19/2021,5/26/2021,Sudah Kembali
,Pengantar Metode Statistik jilid 1,Buku Teks,5/19/2021,5/26/2021,Sudah Kembali
,Asian Islam in the 21st Century,Buku Teks,5/19/2021,5/26/2021,Sudah Kembali
pascasarjana,Gender dan strategi pengarus-utamaannya di Indonesia,Buku Teks,5/19/2021,5/26/2021,Sudah Kembali
pascasarjana,Hak-hak perempuan pasca perceraian: analisis pertimbangan Hakim dalam Putusan Pengadilan Agama Padangsidimpuan,Tesis,5/19/2021,5/26/2021,Sudah Kembali
pascasarjana,Gender voices: telaah kritis relasi bahasa-gender,Buku Teks,5/19/2021,5/26/2021,Sudah Kembali
,"Metode penelitian kuantitatif, kualitatif dan R&D",Buku Teks,5/19/2021,5/26/2021,Sudah Kembali
,Metodologi Ilmu Tafsir,Buku Teks,5/19/2021,5/26/2021,Sudah Kembali
,Metodologi Penelitian Pendidikan Kuantitatif & Kualitatif,Buku Teks,5/19/2021,5/26/2021,Sudah Kembali
,Metode penelitian dakwah: dengan pendekatan kualitatif,Buku Teks,5/19/2021,5/26/2021,Sudah Kembali
,Pokok-Pokok Hukum Acara Perdata Peradilan Agma Dan Mahkamah Syariah Di Indonesia,Buku Teks,5/17/2021,5/24/2021,Sudah Kembali
,Peradilan Agama dalam Bingkai Reformasi Hukum di Indonesia,Buku Teks,5/17/2021,5/24/2021,Sudah Kembali
,Catatan bijak membela kebenaran menegakkan keadilan,Buku Teks,5/17/2021,5/24/2021,Sudah Kembali
,Teori hukum,Buku Teks,5/17/2021,5/24/2021,Sudah Kembali
,Ilmu Hukum,Buku Teks,5/17/2021,5/24/2021,Sudah Kembali
,Hak Hadanah Pada Ayah: Analisis Yurisprudensi Mahkamah Agung,Tesis,5/17/2021,5/24/2021,Sudah Kembali
pascasarjana,Manajemen Pendidikan Nasional,Buku Teks,5/17/2021,5/24/2021,Sudah Kembali
pascasarjana,Manajemen pendidikan Indonesia,Buku Teks,5/17/2021,5/24/2021,Sudah Kembali
pascasarjana,Guru Profesional,Buku Teks,5/17/2021,5/24/2021,Sudah Kembali
pascasarjana,Manajemen Madrasah Satu Atap,Buku Teks,5/17/2021,5/24/2021,Sudah Kembali
,Sejarah Islam,Buku Teks,5/10/2021,5/17/2021,Sudah Kembali
,Gagalnya islam politik,Buku Teks,5/10/2021,5/17/2021,Sudah Kembali
,Reformulasi pendidikan islam,Buku Teks,5/10/2021,5/17/2021,Sudah Kembali
,Mengislamkan tanah jawa: telaah atas metode dakwah Walisongo,Buku Teks,5/10/2021,5/17/2021,Sudah Kembali
pascasarjana,Gender dan strategi pengarus-utamaannya di Indonesia,Buku Teks,5/10/2021,5/17/2021,Sudah Kembali
pascasarjana,Hak-hak perempuan pasca perceraian: analisis pertimbangan Hakim dalam Putusan Pengadilan Agama Padangsidimpuan,Tesis,5/10/2021,5/17/2021,Sudah Kembali
pascasarjana,Gender voices: telaah kritis relasi bahasa-gender,Buku Teks,5/10/2021,5/17/2021,Sudah Kembali
,Hak Hadanah Pada Ayah: Analisis Yurisprudensi Mahkamah Agung,Tesis,5/7/2021,5/14/2021,Sudah Kembali
,Fiqh al-Islam wa adilatuhu,Buku Teks,5/7/2021,5/14/2021,Sudah Kembali
,Fiqh Munakahat,Buku Teks,5/7/2021,5/14/2021,Sudah Kembali
,Peradilan Islam dalam tatanan masyarakat Indonesia,Buku Teks,5/7/2021,5/14/2021,Sudah Kembali
,"Perlembagaan Hukum Islam Di Indonesia: akar sejarah, hambatan dan prospeknya",Buku Teks,5/7/2021,5/14/2021,Sudah Kembali
,Hukum Keluarga Di Dunia Islam Modern: Studi Perbandingan dan Kebijakan UU Modern dari Kitab-kitab Fikih,Buku Teks,5/7/2021,5/14/2021,Sudah Kembali
pascasarjana,The family structure in Islam,Buku Teks,5/7/2021,5/14/2021,Sudah Kembali
,Investasi Syariah: implementasi konsep pada kenyataan empirik,Buku Teks,5/7/2021,5/14/2021,Sudah Kembali
,Pedoman Pengelolaan Wakaf Tunai,Buku Teks,5/7/2021,5/14/2021,Sudah Kembali
,Wakaf produktif,Buku Teks,5/7/2021,5/14/2021,Sudah Kembali
,"Pengalaman Beragama, Reseliensi Dan Kebahagiaan Dalam Perspektif Psikospiritual (Studi Pada Pengamal Dzikrul Ghofilin)",Disertasi,5/7/2021,5/14/2021,Sudah Kembali
,Panduan meraih kebahagiaan menurut Al-Qur'an,Buku Teks,5/7/2021,5/14/2021,Sudah Kembali
,Pendidikan rohani dalam perspektif Ibn Qayyim al-Jawziyah,Tesis,5/6/2021,5/13/2021,Sudah Kembali
,Sejarah Politk Islam,Buku Teks,5/6/2021,5/13/2021,Sudah Kembali
,Religion in the Contemporary World,Buku Teks,5/6/2021,5/13/2021,Sudah Kembali
,Masyarakat Al-Ikhwan Al-Muslimin,Buku Teks,5/6/2021,5/13/2021,Sudah Kembali
,Brief history of Crusades,Buku Teks,5/6/2021,5/13/2021,Sudah Kembali
,Dinamika Kerukunan Antarumat Beragama,Buku Teks,5/6/2021,5/13/2021,Sudah Kembali
,Metode penelitian,Buku Teks,5/5/2021,5/12/2021,Sudah Kembali
,Metodologi penelitian sejarah,Buku Teks,5/5/2021,5/12/2021,Sudah Kembali
,Metode penelitian sejarah,Buku Teks,5/5/2021,5/12/2021,Sudah Kembali
pascasarjana,Sosiologi Dakwah,Buku Teks,5/5/2021,5/12/2021,Sudah Kembali
pascasarjana,Islam dalam perspektif sosio kultural,Buku Teks,5/5/2021,5/12/2021,Sudah Kembali
pascasarjana,Ulama & Kekuasaan: pergumulam elite muslim dalam sejaran Indonesia,Buku Teks,5/5/2021,5/12/2021,Sudah Kembali
,Membumikan Islam Nusantara,Buku Teks,5/5/2021,5/12/2021,Sudah Kembali
,Islam Nusantara: relasi agama-budaya dan tendensi kuasa Ulama,Buku Teks,5/5/2021,5/12/2021,Sudah Kembali
,Menatap wajah islam Indonesia,Buku Teks,5/5/2021,5/12/2021,Sudah Kembali
,"Ulama, Islam dan Nusantara : catatan ringkas pergulatan pemikiran keagamaan",Buku Teks,5/5/2021,5/12/2021,Sudah Kembali
pascasarjana,Manajemen Pendidikan Nasional,Buku Teks,5/4/2021,5/11/2021,Sudah Kembali
pascasarjana,Manajemen Pendidikan,Buku Teks,5/4/2021,5/11/2021,Sudah Kembali
pascasarjana,Manajemen pendidikan Indonesia,Buku Teks,5/4/2021,5/11/2021,Sudah Kembali
pascasarjana,Guru Profesional,Buku Teks,5/4/2021,5/11/2021,Sudah Kembali
pascasarjana,Manajemen Madrasah Satu Atap,Buku Teks,5/4/2021,5/11/2021,Sudah Kembali
,Konversi ke Islam pada orang Dayak,Disertasi,5/3/2021,5/10/2021,Sudah Kembali
,Ikhwanul Muslimin di Mesir : telaah atas gerakan keagamaan pra rtevolusi di Mesir,Disertasi,5/3/2021,5/10/2021,Sudah Kembali
,Kristenisasi Dunia Tanggapan Terhadap Surat Apostolik Paus Yohanes Paulus II,Buku Teks,5/3/2021,5/10/2021,Sudah Kembali
,The Feminine face of God : the unfolding of the sacred in women,Buku Teks,5/3/2021,5/10/2021,Sudah Kembali
,Semangat Lebih Yesuit,Buku Teks,5/3/2021,5/10/2021,Sudah Kembali
,Anatomi konflik politik di indonesia; belajar dari ketegangan politik varian di madukoro4,Buku Teks,5/3/2021,5/10/2021,Sudah Kembali
,"Epistemologi Inkar Sunnah: studi kritis pemikiran Rashad Khalifa, Edip Yuksel, dan Sam Gerrans",Tesis,5/3/2021,5/10/2021,Sudah Kembali
,"Nalar Islam Nusantara: Studi Islam Ala Muhammadiyah, Al-Irsyad, Persis dan NU",Buku Teks,5/3/2021,5/10/2021,Sudah Kembali
,Islam warna-warni,Buku Teks,5/3/2021,5/10/2021,Sudah Kembali
,Sikap Pengikut Salafi Wahabi Di Indonesia Dalam Masalah Khilafiyah,Disertasi,5/3/2021,5/10/2021,Sudah Kembali
pascasarjana,Yang Mengenal dirinya yang Mengenal Tuhannya,Buku Teks,5/3/2021,5/10/2021,Sudah Kembali
